distance_km,athlete_gender,athlete_tier,avg_speed,total_athletes
329.9147,F,Elite,4.081,1
329.9147,M,Average,3.850944444444445,18
329.9147,M,Elite,4.838,2
330.0,F,Average,2.441480132450331,302
330.0,F,Elite,4.323235294117647,34
330.0,M,Average,2.5075841988130563,2696
330.0,M,Elite,3.6738866666666663,300
331.0,F,Elite,8.559,1
331.0,M,Average,8.338666666666667,9
331.0,M,Elite,10.4525,2
331.52404,F,Average,3.4169722222222223,108
331.52404,F,Elite,4.396307692307692,13
331.52404,M,Average,3.608876582278481,316
331.52404,M,Elite,5.0265,36
333.0,F,Average,3.9802539682539684,63
333.0,F,Elite,9.18442857142857,7
333.0,M,Average,4.267895953757225,346
333.0,M,Elite,9.79648717948718,39
334.0,F,Average,4.519500000000001,2
334.0,F,Elite,5.088,1
334.0,M,Average,4.1999375,32
334.0,M,Elite,6.394,4
336.0,F,Elite,3.279,1
336.0,M,Average,3.3739444444444446,18
336.0,M,Elite,3.719666666666667,3
337.0,F,Average,7.893,11
337.0,F,Elite,9.885000000000002,2
337.0,M,Average,9.033938775510205,49
337.0,M,Elite,12.058666666666667,6
337.9614,F,Average,4.005,1
337.9614,F,Elite,6.627,1
337.9614,M,Average,5.0732,5
337.9614,M,Elite,8.056,1
338.0,M,Average,4.724333333333334,3
338.0,M,Elite,5.067,1
341.18008,F,Average,4.485,1
341.18008,F,Elite,4.91,1
341.18008,M,Average,4.683571428571429,7
341.18008,M,Elite,5.027,1
342.0,F,Average,6.8134999999999994,2
342.0,F,Elite,8.107,1
342.0,M,Average,5.039962962962964,27
342.0,M,Elite,10.52125,4
343.0,F,Average,5.671,1
343.0,F,Elite,6.267,1
343.0,M,Average,6.356333333333333,6
343.0,M,Elite,7.093,1
344.0,F,Average,8.98775,8
344.0,F,Elite,12.015,1
344.0,M,Average,8.996219512195122,41
344.0,M,Elite,11.7548,5
344.39876,F,Average,3.6855714285714285,7
344.39876,F,Elite,4.124,1
344.39876,M,Average,3.9422916666666663,48
344.39876,M,Elite,5.0015,6
344.559694,F,Elite,5.875,1
344.559694,M,Average,6.3549999999999995,3
344.559694,M,Elite,8.473,1
346.0,F,Elite,5.852,1
346.0,M,Average,4.752,1
346.0,M,Elite,5.597,1
346.0081,F,Average,3.8418333333333337,12
346.0081,F,Elite,5.4515,2
346.0081,M,Average,3.9624583333333336,48
346.0081,M,Elite,5.378666666666667,6
347.0,F,Average,3.9707999999999997,5
347.0,F,Elite,4.822,1
347.0,M,Average,4.2749999999999995,6
347.0,M,Elite,6.075,1
347.61744,M,Average,4.2948,5
347.61744,M,Elite,7.484,1
350.0,F,Average,3.816907894736842,76
350.0,F,Elite,7.781777777777778,9
350.0,M,Average,3.7759541832669323,502
350.0,M,Elite,9.260464285714287,56
350.83612,F,Elite,6.166,1
350.83612,M,Average,7.8740000000000006,2
350.83612,M,Elite,8.099,1
352.0,F,Average,9.240538461538462,13
352.0,F,Elite,11.4215,2
352.0,M,Average,9.726435483870967,62
352.0,M,Elite,13.853285714285715,7
353.0,M,Average,7.627333333333333,6
353.0,M,Elite,8.538,1
353.2,F,Average,7.0434,5
353.2,F,Elite,7.946,1
353.2,M,Average,7.790875,8
353.2,M,Elite,9.056,1
354.0,F,Average,6.2835,16
354.0,F,Elite,8.114,2
354.0,M,Average,7.239926829268293,41
354.0,M,Elite,10.5774,5
354.0548,F,Elite,6.601,1
354.0548,M,Elite,6.783,1
356.0,F,Average,6.9678571428571425,7
356.0,F,Elite,7.993,1
356.0,M,Average,7.346166666666666,18
356.0,M,Elite,9.3605,2
357.0,F,Average,10.7775,2
357.0,F,Elite,11.527,1
357.0,M,Average,10.342071428571428,14
357.0,M,Elite,14.1475,2
358.0,M,Average,7.6146,5
358.0,M,Elite,9.65,1
359.0,F,Average,10.06575,4
359.0,F,Elite,11.983,1
359.0,M,Average,10.785166666666667,18
359.0,M,Elite,14.5245,2
360.0,F,Average,2.5521481481481483,27
360.0,F,Elite,5.304,4
360.0,M,Average,2.7051737588652482,282
360.0,M,Elite,5.85171875,32
362.0,M,Average,4.47,1
362.0,M,Elite,5.683,1
362.1015,F,Average,5.1225000000000005,2
362.1015,F,Elite,6.53,1
362.1015,M,Average,4.936444444444444,9
362.1015,M,Elite,6.56,1
363.0,F,Elite,3.413,1
363.0,M,Average,2.3040000000000003,3
363.0,M,Elite,2.876,1
364.0,F,Average,2.7715,8
364.0,F,Elite,3.25,1
364.0,M,Average,2.639447368421053,76
364.0,M,Elite,3.6108888888888893,9
367.0,F,Average,3.566470588235294,17
367.0,F,Elite,7.5465,2
367.0,M,Average,2.703707692307692,130
367.0,M,Elite,6.658333333333333,15
369.0,M,Average,3.846,1
369.0,M,Elite,4.131,1
370.0,F,Average,5.532625,8
370.0,F,Elite,6.733,1
370.0,M,Average,5.7236666666666665,18
370.0,M,Elite,8.052000000000001,3
370.1482,F,Average,7.048,2
370.1482,F,Elite,9.227,1
370.1482,M,Average,7.0676000000000005,5
370.1482,M,Elite,8.387,1
370.8,M,Average,5.947666666666667,3
370.8,M,Elite,7.978,1
371.2,F,Average,5.513,1
371.2,F,Elite,6.119,1
371.2,M,Average,5.815714285714286,7
371.2,M,Elite,6.764,1
372.0,F,Average,3.729,1
372.0,F,Elite,4.926,1
372.0,M,Average,4.072538461538461,13
372.0,M,Elite,5.202999999999999,2
373.0,F,Average,3.9114999999999998,2
373.0,F,Elite,4.475,1
373.0,M,Average,3.8059999999999996,3
373.0,M,Elite,4.702,1
377.0,F,Elite,3.817,1
377.0,M,Average,4.366666666666666,3
377.0,M,Elite,5.14,1
378.0,F,Average,7.308888888888889,9
378.0,F,Elite,8.856,1
378.0,M,Average,7.991029411764706,34
378.0,M,Elite,10.06125,4
378.1949,F,Average,4.8709999999999996,3
378.1949,F,Elite,5.53,1
378.1949,M,Average,5.598166666666667,18
378.1949,M,Elite,7.895333333333333,3
378.5,F,Average,3.955,1
378.5,F,Elite,4.308,1
378.5,M,Average,3.8569999999999998,6
378.5,M,Elite,4.414,1
380.0,F,Average,4.703,12
380.0,F,Elite,5.61,2
380.0,M,Average,5.108057971014493,69
380.0,M,Elite,6.934375,8
383.02292,F,Average,3.7962894736842103,114
383.02292,F,Elite,5.075923076923076,13
383.02292,M,Average,3.878344753747323,467
383.02292,M,Elite,5.297865384615384,52
390.0,F,Average,2.7271428571428573,7
390.0,F,Elite,3.329,1
390.0,M,Average,2.8747882352941176,85
390.0,M,Elite,4.0028,10
390.2,F,Average,7.259285714285714,7
390.2,F,Elite,9.215,1
390.2,M,Average,8.011296296296296,27
390.2,M,Elite,10.53325,4
391.0,F,Average,3.8775000000000004,2
391.0,F,Elite,3.961,1
391.0,M,Average,3.984,15
391.0,M,Elite,4.7075,2
392.0,F,Average,2.8845,2
392.0,F,Elite,3.603,1
392.0,M,Average,3.2390833333333333,24
392.0,M,Elite,4.203666666666667,3
395.0,M,Average,2.3497500000000002,8
395.0,M,Elite,2.918,1
395.89764,F,Average,2.688,1
395.89764,F,Elite,3.119,1
395.89764,M,Average,2.9018,20
395.89764,M,Elite,3.1489999999999996,3
400.0,F,Average,4.9697415730337084,89
400.0,F,Elite,7.198,10
400.0,M,Average,5.305238961038961,385
400.0,M,Elite,7.684720930232558,43
402.335,F,Average,3.7309848484848485,66
402.335,F,Elite,5.12025,8
402.335,M,Average,4.020130909090909,275
402.335,M,Elite,5.691064516129033,31
402.5,F,Elite,6.635,1
402.5,M,Average,7.099,2
402.5,M,Elite,7.657,1
405.4,F,Average,7.281,3
405.4,F,Elite,9.941,1
405.4,M,Average,8.480857142857143,28
405.4,M,Elite,11.40325,4
407.8,F,Average,7.189,1
407.8,F,Elite,8.01,1
407.8,M,Average,8.7802,10
407.8,M,Elite,11.39,2
409.0,F,Average,7.284,9
409.0,F,Elite,9.0425,2
409.0,M,Average,7.087296296296296,27
409.0,M,Elite,9.211,4
410.0,F,Average,6.4951428571428576,14
410.0,F,Elite,8.55,2
410.0,M,Average,7.26304347826087,46
410.0,M,Elite,9.789333333333333,6
413.0,M,Elite,7.631,1
415.0,F,Elite,6.29,1
415.0,M,Average,6.465,2
415.0,M,Elite,7.551,1
418.4284,F,Average,4.0295,2
418.4284,F,Elite,4.796,1
418.4284,M,Average,4.295571428571429,14
418.4284,M,Elite,5.5515,2
420.6,F,Average,7.61,4
420.6,F,Elite,8.747,1
420.6,M,Average,9.211914285714284,35
420.6,M,Elite,12.55,4
422.0,F,Elite,9.685,1
422.0,M,Average,9.99075,4
422.0,M,Elite,11.574,1
422.6,F,Average,5.861,2
422.6,F,Elite,6.495,1
422.6,M,Average,6.089714285714286,7
422.6,M,Elite,7.325,2
423.0,M,Average,6.904,3
423.0,M,Elite,7.268,1
424.0,M,Elite,6.444,1
425.3,M,Average,7.033571428571428,7
425.3,M,Elite,8.025,1
426.0,M,Average,6.63,1
426.0,M,Elite,7.535,1
426.4,M,Average,7.2876,5
426.4,M,Elite,7.865,1
427.2,M,Average,6.737399999999999,5
427.2,M,Elite,7.034,1
430.0,F,Average,3.573375,8
430.0,F,Elite,5.198,1
430.0,M,Average,3.1066046511627907,43
430.0,M,Elite,5.5474000000000006,5
431.0,M,Elite,4.09,1
431.30312,F,Average,3.00475,56
431.30312,F,Elite,4.883571428571429,7
431.30312,M,Average,3.0456009852216748,406
431.30312,M,Elite,4.3885000000000005,46
432.7,F,Average,2.761,1
432.7,F,Elite,2.959,1
432.7,M,Average,2.6424666666666665,15
432.7,M,Elite,3.9055,2
436.0,F,Elite,2.701,1
436.0,M,Average,3.7214444444444448,9
436.0,M,Elite,8.047,1
436.1,M,Average,7.300400000000001,5
436.1,M,Elite,7.8,1
438.0,F,Average,2.446,1
438.0,F,Elite,2.624,1
438.0,M,Average,2.52653125,32
438.0,M,Elite,3.24625,4
442.0,F,Average,7.3205,2
442.0,F,Elite,9.3,1
442.0,M,Average,8.426375,8
442.0,M,Elite,9.724,1
444.0,F,Average,3.8834999999999997,4
444.0,F,Elite,4.509,1
444.0,M,Average,3.960111111111111,9
444.0,M,Elite,4.282500000000001,2
450.0,F,Average,4.292785714285714,14
450.0,F,Elite,8.9435,2
450.0,M,Average,3.4808521126760565,142
450.0,M,Elite,9.675125,16
451.0,F,Average,6.792,1
451.0,F,Elite,7.129,1
451.0,M,Average,7.344800000000001,5
451.0,M,Elite,7.756,1
460.0,F,Elite,3.097,1
460.0,M,Average,3.2736666666666667,3
460.0,M,Elite,4.333,1
470.0,F,Elite,3.928,1
470.0,M,Elite,4.409,1
471.0,M,Elite,3.331,1
480.0,M,Average,4.214499999999999,2
480.0,M,Elite,4.409,1
482.802,F,Average,2.7051666666666665,6
482.802,F,Elite,3.688,1
482.802,M,Average,2.7687999999999997,60
482.802,M,Elite,3.8191428571428574,7
487.63002,M,Elite,4.311,1
490.0,F,Average,5.249833333333333,6
490.0,F,Elite,7.216,1
490.0,M,Average,5.153037037037037,54
490.0,M,Elite,6.378666666666667,6
500.0,F,Average,2.889622754491018,167
500.0,F,Elite,5.914157894736842,19
500.0,M,Average,3.286263852242744,379
500.0,M,Elite,7.1732093023255805,43
503.0,F,Average,4.419307692307692,13
503.0,F,Elite,8.1255,2
503.0,M,Average,4.775626865671642,67
503.0,M,Elite,8.4915,8
504.0,M,Elite,7.937,1
505.0,M,Elite,3.515,1
513.0,F,Average,4.050625,16
513.0,F,Elite,5.702999999999999,2
513.0,M,Average,4.205964285714286,56
513.0,M,Elite,6.002142857142857,7
514.0,F,Average,4.097333333333333,21
514.0,F,Elite,5.029,3
514.0,M,Average,4.177438596491228,114
514.0,M,Elite,5.531538461538461,13
514.9888,F,Average,5.948666666666667,3
514.9888,F,Elite,8.035,1
514.9888,M,Average,4.058535714285714,28
514.9888,M,Elite,9.902750000000001,4
518.0,F,Average,2.6845,4
518.0,F,Elite,2.88,1
518.0,M,Average,2.778,8
518.0,M,Elite,3.283,3
520.0,F,Average,4.537119047619048,42
520.0,F,Elite,6.9128,5
520.0,M,Average,4.6210038461538465,260
520.0,M,Elite,8.513137931034482,29
521.0,F,Average,2.9,1
521.0,F,Elite,3.028,1
521.0,M,Average,2.8755185185185184,27
521.0,M,Elite,5.221333333333334,3
522.0,F,Average,4.008,4
522.0,F,Elite,4.668,1
522.0,M,Average,4.175545454545455,33
522.0,M,Elite,5.1842500000000005,4
524.64484,F,Average,2.513361111111111,36
524.64484,F,Elite,3.75425,4
524.64484,M,Average,2.723864864864865,74
524.64484,M,Elite,4.083111111111111,9
525.0,M,Average,6.8995999999999995,5
525.0,M,Elite,7.957,1
532.7,F,Elite,7.784,1
532.7,M,Average,7.082,4
532.7,M,Elite,7.919,1
533.0,F,Elite,4.257,1
533.0,M,Average,4.304766666666667,30
533.0,M,Elite,4.487,4
535.0,F,Average,3.0,6
535.0,F,Elite,3.844,1
535.0,M,Average,2.909090909090909,11
535.0,M,Elite,4.465,2
537.0,F,Average,4.28875,8
537.0,F,Elite,4.577,1
537.0,M,Average,4.3006892655367235,177
537.0,M,Elite,4.72015,20
540.0,F,Elite,7.474,1
540.0,M,Elite,7.005,1
544.0,F,Average,4.107,3
544.0,F,Elite,4.277,1
544.0,M,Average,3.920923076923077,13
544.0,M,Elite,4.9425,2
545.0,F,Elite,3.474,1
545.0,M,Average,3.935714285714286,7
545.0,M,Elite,4.659,1
550.0,F,Average,6.665,1
550.0,F,Elite,7.419,1
550.0,M,Average,6.026631578947368,19
550.0,M,Elite,10.223,3
555.0,M,Average,4.234500000000001,4
555.0,M,Elite,4.613,1
556.83164,F,Average,6.09,5
556.83164,F,Elite,8.904,1
556.83164,M,Average,8.0564,5
556.83164,M,Elite,10.928,1
558.6,F,Average,6.338666666666666,3
558.6,F,Elite,8.624,1
558.6,M,Average,6.9005833333333335,24
558.6,M,Elite,9.228,3
560.0,F,Elite,5.079,1
560.0,M,Average,3.8488571428571428,7
560.0,M,Elite,7.264,1
563.269,F,Average,2.772,2
563.269,F,Elite,3.144,1
563.269,M,Average,3.1858125,16
563.269,M,Elite,4.362666666666667,3
567.0,F,Elite,9.509,1
567.0,M,Average,7.487500000000001,2
567.0,M,Elite,8.357,1
570.0,F,Average,2.541,1
570.0,F,Elite,2.588,1
570.0,M,Average,3.2632222222222222,27
570.0,M,Elite,4.6803333333333335,3
572.0,F,Average,2.685,1
572.0,F,Elite,3.114,1
572.0,M,Average,2.633722222222222,18
572.0,M,Elite,4.797499999999999,2
580.0,M,Average,4.335800000000001,5
580.0,M,Elite,4.487,1
582.0,F,Average,2.8425000000000002,2
582.0,F,Elite,3.665,1
582.0,M,Average,3.097875,8
582.0,M,Elite,4.164,1
600.0,F,Average,5.198,2
600.0,F,Elite,7.022,1
600.0,M,Average,6.2735625,16
600.0,M,Elite,8.516,2
612.0,M,Average,3.2656,5
612.0,M,Elite,3.688,1
620.0,F,Average,4.485,1
620.0,F,Elite,5.656,1
620.0,M,Average,5.993333333333333,9
620.0,M,Elite,8.295,1
622.0,F,Average,4.306857142857143,7
622.0,F,Elite,4.648,1
622.0,M,Average,4.247,186
622.0,M,Elite,4.771428571428571,21
623.0,M,Average,3.598375,16
623.0,M,Elite,4.357,2
624.0,F,Average,4.2,1
624.0,F,Elite,4.237,1
624.0,M,Average,4.24190625,32
624.0,M,Elite,4.5809999999999995,4
625.0,F,Average,4.628,1
625.0,F,Elite,6.197,1
625.0,M,Average,5.91165,20
625.0,M,Elite,7.239666666666667,3
640.0,F,Average,3.124,1
640.0,F,Elite,6.547,1
640.0,M,Average,6.256388888888889,18
640.0,M,Elite,8.939,3
643.0,M,Average,4.2013750000000005,8
643.0,M,Elite,4.589,1
661.0,F,Elite,3.449,1
661.0,M,Average,3.6239999999999997,17
661.0,M,Elite,4.353999999999999,2
665.0,F,Average,3.487,3
665.0,F,Elite,3.605,1
665.0,M,Average,3.6136470588235294,17
665.0,M,Elite,4.0915,2
675.9228,M,Elite,4.365,1
691.0,F,Average,3.222,1
691.0,F,Elite,3.295,1
691.0,M,Average,3.2556923076923074,13
691.0,M,Elite,3.371,2
692.0162,F,Average,2.50875,4
692.0162,F,Elite,2.772,1
692.0162,M,Average,2.568,40
692.0162,M,Elite,3.2936,5
705.0,F,Average,6.517,1
705.0,F,Elite,6.99,1
705.0,M,Average,7.209375,8
705.0,M,Elite,9.469,1
710.0,M,Elite,6.949,1
712.0,F,Average,4.002,1
712.0,F,Elite,4.158,1
712.0,M,Average,4.1204,5
712.0,M,Elite,4.838,1
713.0,F,Elite,7.032,1
713.0,M,Average,6.772285714285714,7
713.0,M,Elite,8.034,1
723.0,M,Average,7.102,2
723.0,M,Elite,11.994,1
730.0,F,Elite,5.958,1
730.0,M,Average,6.4388000000000005,5
730.0,M,Elite,9.16,1
740.0,F,Average,5.919499999999999,2
740.0,F,Elite,9.548,1
740.0,M,Average,6.879357142857143,14
740.0,M,Elite,9.1875,2
750.0,F,Average,6.3575,4
750.0,F,Elite,7.716,1
750.0,M,Average,6.47555,20
750.0,M,Elite,8.276000000000002,3
795.9,F,Average,6.93675,4
795.9,F,Elite,8.504,1
795.9,M,Average,8.01529411764706,17
795.9,M,Elite,9.891,2
804.67,M,Average,2.7367500000000002,4
804.67,M,Elite,3.858,1
850.0,F,Elite,5.353,1
850.0,M,Average,5.856,4
850.0,M,Elite,6.172,1
863.0,F,Elite,5.979,1
863.0,M,Average,7.417,4
863.0,M,Elite,10.529,1
870.0,F,Average,3.319,1
870.0,F,Elite,7.144,1
870.0,M,Average,5.664,23
870.0,M,Elite,7.707333333333334,3
888.0,F,Elite,3.881,1
888.0,M,Average,3.8644,5
888.0,M,Elite,4.111,1
900.0,F,Average,6.711333333333333,3
900.0,F,Elite,7.58,1
900.0,M,Average,7.703166666666667,6
900.0,M,Elite,9.437,1
903.0,M,Average,6.209666666666666,3
903.0,M,Elite,7.724,1
934.0,F,Elite,6.666,1
934.0,M,Average,6.3525,2
934.0,M,Elite,7.257,1
935.0,M,Average,7.378,1
935.0,M,Elite,7.711,1
989.7441,F,Elite,3.189,1
989.7441,M,Average,3.2369999999999997,7
989.7441,M,Elite,3.64,1
1000.0,F,Average,3.968694444444444,36
1000.0,F,Elite,5.3585,4
1000.0,M,Average,4.026927777777778,180
1000.0,M,Elite,6.2013,20
1001.0,F,Average,4.745,2
1001.0,F,Elite,7.475,1
1001.0,M,Average,4.895789473684211,19
1001.0,M,Elite,8.276666666666666,3
1002.0,F,Elite,3.888,1
1002.0,M,Average,3.902,2
1002.0,M,Elite,4.187,1
1005.4,F,Average,6.7485,2
1005.4,F,Elite,8.235,1
1005.4,M,Average,7.722800000000001,5
1005.4,M,Elite,11.348,1
1008.0,M,Average,5.739333333333334,3
1008.0,M,Elite,6.372,1
1023.0,F,Average,6.4094999999999995,2
1023.0,F,Elite,9.381,1
1023.0,M,Average,7.729333333333333,18
1023.0,M,Elite,10.050333333333333,3
1025.0,M,Average,6.976,4
1025.0,M,Elite,10.189,1
1040.0,F,Average,2.531,1
1040.0,F,Elite,2.867,1
1040.0,M,Average,2.7175,6
1040.0,M,Elite,3.47,2
1050.0,F,Average,5.837142857142857,7
1050.0,F,Elite,6.475,1
1050.0,M,Average,6.4577954545454554,44
1050.0,M,Elite,9.5354,5
1070.0,F,Average,6.62125,4
1070.0,F,Elite,7.491,1
1070.0,M,Average,8.006058823529413,17
1070.0,M,Elite,11.216000000000001,2
1073.0,F,Average,5.3666,5
1073.0,F,Elite,6.133,1
1073.0,M,Average,5.985083333333333,12
1073.0,M,Elite,7.5975,2
1090.5,F,Average,7.0073333333333325,3
1090.5,F,Elite,7.641,1
1090.5,M,Average,7.319764705882353,17
1090.5,M,Elite,9.893999999999998,2
1126.538,F,Average,3.775875,8
1126.538,F,Elite,4.211333333333333,3
1126.538,M,Average,4.0407222222222225,18
1126.538,M,Elite,4.543333333333333,3
1130.0,F,Average,7.089666666666666,3
1130.0,F,Elite,9.112,1
1130.0,M,Average,8.670666666666667,21
1130.0,M,Elite,11.551666666666668,3
1149.0,F,Average,6.227,1
1149.0,F,Elite,9.843,1
1149.0,M,Average,8.306173913043478,23
1149.0,M,Elite,11.512,3
1150.0,F,Average,7.530545454545455,11
1150.0,F,Elite,9.2875,2
1150.0,M,Average,7.860716666666667,60
1150.0,M,Elite,10.603571428571428,7
1151.0,F,Average,7.253,1
1151.0,F,Elite,9.199,1
1151.0,M,Average,8.426388888888889,18
1151.0,M,Elite,11.350666666666667,3
1157.0,F,Elite,9.181,1
1157.0,M,Average,8.481,2
1157.0,M,Elite,9.344,1
1190.0,F,Average,7.412999999999999,10
1190.0,F,Elite,8.5215,2
1190.0,M,Average,8.011351351351351,37
1190.0,M,Elite,10.733799999999999,5
1192.0,F,Average,8.141666666666667,3
1192.0,F,Elite,8.698,1
1192.0,M,Average,7.684333333333333,15
1192.0,M,Elite,10.4535,2
1195.7,M,Average,7.267555555555556,9
1195.7,M,Elite,8.8895,2
1200.0,F,Average,2.936,1
1200.0,F,Elite,3.077,1
1200.0,M,Average,2.8702,5
1200.0,M,Elite,3.957,1
1203.0,F,Average,7.243,2
1203.0,F,Elite,9.936,1
1203.0,M,Average,7.693375,16
1203.0,M,Elite,10.4085,2
1204.0,F,Average,6.709,1
1204.0,F,Elite,7.341,1
1204.0,M,Average,7.455172413793103,29
1204.0,M,Elite,10.17475,4
1205.0,F,Average,6.632000000000001,3
1205.0,F,Elite,7.243,1
1205.0,M,Average,7.257136363636364,22
1205.0,M,Elite,9.975666666666667,3
1225.6,F,Elite,7.3,1
1225.6,M,Average,7.8867777777777786,9
1225.6,M,Elite,9.278500000000001,2
1292.0,F,Elite,7.217,1
1292.0,M,Average,7.5995,6
1292.0,M,Elite,9.556,1
1315.0,F,Average,6.578,1
1315.0,F,Elite,6.806,1
1315.0,M,Average,6.864,17
1315.0,M,Elite,9.076,2
1319.0,F,Average,5.957,2
1319.0,F,Elite,7.961,1
1319.0,M,Average,6.895272727272728,33
1319.0,M,Elite,8.958,4
1334.0,F,Average,6.275333333333333,3
1334.0,F,Elite,8.568,1
1334.0,M,Average,7.115444444444445,9
1334.0,M,Elite,8.308,2
1354.0,F,Average,2.987,1
1354.0,F,Elite,3.761,1
1354.0,M,Average,3.19775,8
1354.0,M,Elite,4.29,1
1369.0,F,Elite,8.269,1
1369.0,M,Average,6.900333333333333,3
1369.0,M,Elite,8.931,1
1384.0324,M,Average,6.17825,8
1384.0324,M,Elite,9.452,1
1397.0,M,Average,6.143,1
1397.0,M,Elite,7.549,1
1440.3593,M,Average,7.045,1
1440.3593,M,Elite,8.663,1
1500.0,M,Average,4.081642857142858,14
1500.0,M,Elite,4.310499999999999,2
1521.0,F,Elite,2.387,1
1521.0,M,Average,2.6526842105263158,19
1521.0,M,Elite,3.972,3
1528.0,M,Average,2.835,1
1528.0,M,Elite,2.974,1
1550.0,F,Average,2.545,1
1550.0,F,Elite,3.311,1
1550.0,M,Average,2.9632222222222224,18
1550.0,M,Elite,4.3375,2
1609.34,F,Average,4.0914166666666665,24
1609.34,F,Elite,4.871666666666666,3
1609.34,M,Average,4.176243902439024,82
1609.34,M,Elite,5.4793,10
2000.0,F,Average,2.956,1
2000.0,F,Elite,4.259,1
2092.142,F,Average,4.436999999999999,2
2092.142,F,Elite,4.874,1
2092.142,M,Average,4.459,1
2092.142,M,Elite,5.442,1
2500.0,M,Average,3.487,1
2500.0,M,Elite,3.841,1
2677.0,F,Elite,6.01,1
2677.0,M,Average,7.205,1
2677.0,M,Elite,7.356,1
2741.0,F,Average,7.472,3
2741.0,F,Elite,8.233,1
2741.0,M,Average,8.307142857142857,7
2741.0,M,Elite,10.404,1
4175.0,F,Average,6.7509999999999994,2
