athlete_age,athlete_gender,distance_km,avg_speed,sample_size
30.0,M,105.0,5.430197297297298,370
30.0,M,105.5,6.59335294117647,17
30.0,M,106.0,5.524982456140351,171
30.0,M,106.21644,8.076217391304347,23
30.0,M,106.5,5.158090909090909,11
30.0,M,107.0,6.839254237288136,59
30.0,M,107.5,6.86475,16
30.0,M,107.9,7.4499047619047625,21
30.0,M,108.0,6.145664670658682,167
30.0,M,108.5,6.039571428571429,14
30.0,M,108.7,4.27525,16
30.0,M,109.0,5.6884250000000005,40
30.0,M,109.43512,6.297777777777778,18
30.0,M,110.0,5.754686825053996,463
30.0,M,111.0,5.448006849315068,292
30.0,M,112.0,5.8515917159763315,169
30.0,M,112.1,6.0785,14
30.0,M,112.6538,7.002727272727273,11
30.0,M,113.0,5.642548387096775,31
30.0,M,113.45847,6.72864705882353,17
30.0,M,114.0,5.629318181818181,44
30.0,M,115.0,5.424679487179487,156
30.0,M,116.0,5.283574074074074,54
30.0,M,117.0,5.8562,30
30.0,M,118.0,6.902571428571428,49
30.0,M,119.0,4.931880952380952,168
30.0,M,119.3,6.319785714285715,14
30.0,M,120.0,5.60566371681416,226
30.0,M,120.7005,6.515333333333333,12
30.0,M,121.0,4.3635625000000005,16
30.0,M,122.0,5.404421052631579,38
30.0,M,123.0,5.880764705882353,17
30.0,M,124.0,4.520888888888889,27
30.0,M,125.0,5.564104166666667,192
30.0,M,126.0,7.082272727272727,11
30.0,M,127.0,5.12185,20
30.0,M,128.0,5.886375,24
30.0,M,129.0,5.8124666666666664,30
30.0,M,130.0,5.418696721311475,122
30.0,M,133.0,4.7727894736842105,19
30.0,M,135.0,6.267166666666666,18
30.0,M,135.18456,7.14490909090909,11
30.0,M,140.0,5.589769230769231,104
30.0,M,144.0,4.041341463414634,41
30.0,M,145.0,4.377879310344827,58
30.0,M,147.0,5.61575,16
30.0,M,148.0,3.669769230769231,39
30.0,M,149.0,3.695518518518518,27
30.0,M,150.0,5.400758064516129,62
30.0,M,153.0,6.792736842105263,19
30.0,M,155.0,4.456026315789474,38
30.0,M,156.0,5.891249999999999,24
30.0,M,160.0,4.477664285714286,140
30.0,M,160.934,6.220274436090225,1862
30.0,M,161.0,5.918444444444445,27
30.0,M,161.8,3.4471818181818183,33
30.0,M,162.0,4.648733333333333,15
30.0,M,163.0,4.64875,20
30.0,M,163.5,3.4621875,16
30.0,M,163.6,6.861583333333333,24
30.0,M,164.0,5.706684210526316,19
30.0,M,164.15268,6.432958333333333,24
30.0,M,165.0,4.4578412698412695,63
30.0,M,165.7,3.6154225352112674,71
30.0,M,165.76202,6.229159999999999,25
30.0,M,166.0,4.336985294117647,68
30.0,M,167.0,4.05145205479452,73
30.0,M,167.7,4.836777777777778,18
30.0,M,168.0,4.761837837837837,111
30.0,M,169.0,4.8106,35
30.0,M,170.0,4.494579617834395,157
30.0,M,170.59004,5.5147692307692315,26
30.0,M,171.0,4.7281818181818185,66
30.0,M,172.0,4.589433333333333,30
30.0,M,173.0,6.079133333333333,15
30.0,M,177.0,5.4943,30
30.0,M,193.1208,5.036181818181817,11
30.0,M,200.0,6.105370370370371,27
30.0,M,202.2,6.200466666666667,15
30.0,M,212.0,6.092625,16
30.0,M,217.2609,5.539631578947368,19
30.0,M,220.0,6.037538461538461,13
30.0,M,221.0,5.767533333333334,15
30.0,M,230.0,6.523434782608695,23
30.0,M,233.3543,6.52425,16
30.0,M,237.0,6.252578947368422,38
30.0,M,240.0,5.959173913043479,23
30.0,M,243.0,6.094333333333333,18
30.0,M,244.0,5.5568333333333335,12
30.0,M,245.0,5.507105263157895,19
30.0,M,245.3,6.249888888888889,27
30.0,M,245.7,5.194166666666667,18
30.0,M,246.0,8.311916666666667,12
30.0,M,249.0,5.782470588235293,17
30.0,M,250.0,5.97083962264151,212
30.0,M,250.7,6.0174473684210525,38
30.0,M,257.0,5.1942941176470585,17
30.0,M,273.0,6.2556666666666665,12
30.0,M,276.0,6.331090909090909,11
30.0,M,293.0,7.083588235294118,17
30.0,M,325.08668,3.8906363636363634,11
30.0,M,330.0,2.6101739130434782,23
30.0,M,383.02292,3.902545454545454,11
31.0,F,45.0,7.061276639344262,488
31.0,F,45.06152,6.877171428571429,35
31.0,F,45.6,7.481590909090909,22
31.0,F,46.0,6.644391812865497,171
31.0,F,46.6,5.942285714285715,14
31.0,F,47.0,6.548211678832117,137
31.0,F,47.3,4.140666666666666,18
31.0,F,47.5,7.625,13
31.0,F,48.0,6.589670781893004,243
31.0,F,48.1,5.185545454545455,11
31.0,F,48.2802,7.55181914893617,94
31.0,F,48.5,5.290307692307692,13
31.0,F,49.0,6.091,116
31.0,F,49.8,4.455433333333334,30
31.0,F,49.88954,7.096857142857142,14
31.0,F,50.0,7.315169870254685,8324
31.0,F,50.3,3.926375,40
31.0,F,50.69421,7.559777777777778,18
31.0,F,51.0,6.549322404371585,183
31.0,F,51.4,5.951173913043479,23
31.0,F,51.49888,7.375181818181818,66
31.0,F,51.5,5.715181818181818,11
31.0,F,51.7,4.345428571428571,35
31.0,F,52.0,6.935894904458599,314
31.0,F,52.2,4.621416666666667,12
31.0,F,52.5,7.602550000000001,20
31.0,F,53.0,6.549455399061033,213
31.0,F,53.10822,8.078634615384615,52
31.0,F,53.7,7.233125,16
31.0,F,53.91289,8.463583333333334,12
31.0,F,54.0,6.519420689655172,145
31.0,F,54.4,4.991588235294118,17
31.0,F,54.71756,4.5932361111111115,72
31.0,F,55.0,6.454553191489361,658
31.0,F,55.6,5.514571428571428,14
31.0,F,56.0,8.636776699029125,824
31.0,F,56.3269,7.190134615384616,52
31.0,F,57.0,6.125930769230769,130
31.0,F,58.0,6.3851625,80
31.0,F,59.0,6.5841724137931035,29
31.0,F,60.0,6.581949346405229,612
31.0,F,61.0,5.808546875,64
31.0,F,61.15492,6.049571428571428,21
31.0,F,62.0,6.402287128712871,101
31.0,F,62.8,5.823777777777778,18
31.0,F,63.0,6.346891666666666,120
31.0,F,63.3,8.981333333333334,21
31.0,F,63.6,6.943083333333334,12
31.0,F,64.0,6.223587628865979,97
31.0,F,64.3736,7.22216935483871,124
31.0,F,64.6,4.178578947368421,19
31.0,F,65.0,6.112392857142858,252
31.0,F,66.0,6.196190476190476,84
31.0,F,67.0,6.418827586206896,58
31.0,F,67.5,6.7138333333333335,12
31.0,F,68.0,6.258830985915493,71
31.0,F,69.0,6.625932203389831,59
31.0,F,70.0,5.687930909090909,275
31.0,F,71.0,6.6783809523809525,42
31.0,F,71.5,4.3213,40
31.0,F,72.0,6.418,138
31.0,F,72.4203,8.133263157894737,38
31.0,F,72.7,7.725458333333333,24
31.0,F,73.0,5.975841463414635,82
31.0,F,73.9,8.296545454545454,11
31.0,F,74.0,5.684142857142857,35
31.0,F,75.0,6.642134615384616,104
31.0,F,76.0,6.2237,50
31.0,F,77.0,6.631725,40
31.0,F,78.0,6.977549295774648,71
31.0,F,79.0,7.572090909090909,11
31.0,F,80.0,6.47519298245614,228
31.0,F,80.467,7.203108407079646,1808
31.0,F,81.0,6.6490833333333335,36
31.0,F,82.0,5.725823529411764,34
31.0,F,83.0,5.922535714285714,28
31.0,F,83.68568,6.888333333333334,21
31.0,F,84.0,5.7726,50
31.0,F,84.329416,5.848260869565217,23
31.0,F,85.0,6.010315789473684,95
31.0,F,85.29502,7.070095238095239,21
31.0,F,86.0,6.08562962962963,27
31.0,F,87.0,8.120889380530974,452
31.0,F,88.0,5.672297297297297,37
31.0,F,88.5137,6.963,14
31.0,F,89.0,8.378333333333334,387
31.0,F,90.0,7.49813475177305,141
31.0,F,91.0,5.725181818181818,11
31.0,F,92.0,5.742944444444444,18
31.0,F,96.0,4.7151875,16
31.0,F,98.0,4.940944444444444,18
31.0,F,100.0,6.251558909444985,2054
31.0,F,101.0,5.29198947368421,95
31.0,F,102.0,5.877592592592593,54
31.0,F,103.0,5.478809523809524,42
31.0,F,105.0,5.134773333333333,75
31.0,F,106.0,4.935037735849057,53
31.0,F,106.21644,7.059272727272727,11
31.0,F,108.0,5.6294,25
31.0,F,110.0,5.291030769230769,65
31.0,F,111.0,5.001102040816327,49
31.0,F,112.0,5.1311481481481485,27
31.0,F,115.0,5.075756756756757,37
31.0,F,119.0,4.72703448275862,29
31.0,F,120.0,5.654117647058824,34
31.0,F,125.0,6.197058823529411,34
31.0,F,130.0,5.41575,28
31.0,F,140.0,5.118636363636363,11
31.0,F,150.0,6.348357142857142,14
31.0,F,160.0,4.389473684210526,19
31.0,F,160.934,6.075837748344371,604
31.0,F,165.0,4.235,13
31.0,F,168.0,4.2130769230769225,13
31.0,F,170.0,4.127741935483871,31
31.0,F,200.0,5.932235294117647,17
31.0,F,250.0,5.233830508474576,59
31.0,F,250.7,5.3516666666666675,15
31.0,M,45.0,7.581986723565671,2109
31.0,M,45.06152,7.639527777777778,72
31.0,M,45.1,8.014181818181818,11
31.0,M,45.2,7.783388888888889,18
31.0,M,45.4,9.115333333333334,12
31.0,M,45.5,6.914686868686869,99
31.0,M,45.6,8.09544,75
31.0,M,45.8,7.725214285714286,14
31.0,M,46.0,7.2982206673842835,929
31.0,M,46.2,7.234411764705882,17
31.0,M,46.4,7.245846153846154,26
31.0,M,46.5,7.332145454545455,55
31.0,M,46.6,6.985619047619048,42
31.0,M,46.7,8.598176470588236,17
31.0,M,46.8,8.2705,18
31.0,M,47.0,7.202645107794361,603
31.0,M,47.3,4.631766666666667,30
31.0,M,47.4,4.211571428571428,14
31.0,M,47.5,8.67723076923077,26
31.0,M,47.6,9.065636363636363,11
31.0,M,47.797398,8.494,15
31.0,M,47.8,7.1863636363636365,11
31.0,M,47.9,6.043769230769231,13
31.0,M,48.0,7.557233954451346,966
31.0,M,48.1,5.561230769230769,13
31.0,M,48.2,9.531333333333334,12
31.0,M,48.2802,7.9552060301507534,199
31.0,M,48.3,6.907823529411765,17
31.0,M,48.4,8.70270588235294,17
31.0,M,48.5,6.817176470588235,51
31.0,M,48.7,9.452,13
31.0,M,48.763002,7.591916666666666,12
31.0,M,49.0,6.8205012224938875,409
31.0,M,49.1,4.724461538461538,13
31.0,M,49.2,10.077068965517242,29
31.0,M,49.5,6.888357142857143,14
31.0,M,49.6,6.590999999999999,15
31.0,M,49.7,7.4813125,16
31.0,M,49.8,5.103000000000001,75
31.0,M,49.88954,7.969717948717949,39
31.0,M,50.0,8.029126428534823,19513
31.0,M,50.1,8.53885,20
31.0,M,50.3,4.146164705882352,85
31.0,M,50.4,8.48262962962963,27
31.0,M,50.5,7.297828571428572,35
31.0,M,50.69421,8.911710526315789,38
31.0,M,50.7,7.898892857142857,28
31.0,M,50.9,6.722545454545455,11
31.0,M,51.0,7.039921703296703,728
31.0,M,51.1,5.791947368421052,19
31.0,M,51.2,6.623916666666666,12
31.0,M,51.3,8.0864,25
31.0,M,51.4,6.8444666666666665,45
31.0,M,51.49888,7.859020618556701,97
31.0,M,51.5,6.26083870967742,31
31.0,M,51.6,6.8865,14
31.0,M,51.7,4.805794117647059,68
31.0,M,51.8,7.934387096774194,31
31.0,M,51.9,6.063846153846153,13
31.0,M,52.0,7.720567484662578,1304
31.0,M,52.142616,7.894230769230769,13
31.0,M,52.2,5.927926470588235,68
31.0,M,52.3,6.5815,18
31.0,M,52.4,7.83264705882353,34
31.0,M,52.5,7.985790697674418,86
31.0,M,52.6,7.7017096774193545,62
31.0,M,52.786351999999994,7.535777777777778,18
31.0,M,52.8,6.655176470588236,17
31.0,M,52.9,9.3051,20
31.0,M,53.0,7.19944123505976,1004
31.0,M,53.1,6.365068965517241,29
31.0,M,53.10822,8.866537190082646,121
31.0,M,53.2,8.29590909090909,11
31.0,M,53.3,7.4584375,16
31.0,M,53.5,7.665903225806452,31
31.0,M,53.7,7.456263157894737,38
31.0,M,53.8,8.157352941176471,17
31.0,M,53.9,6.749454545454546,11
31.0,M,53.91289,9.116461538461538,13
31.0,M,54.0,7.247631513647643,806
31.0,M,54.2,5.8888,15
31.0,M,54.4,5.771533333333333,30
31.0,M,54.5,6.662642857142857,14
31.0,M,54.6,7.855250000000001,12
31.0,M,54.7,7.331950000000001,20
31.0,M,54.71756,5.663435114503817,131
31.0,M,55.0,6.898059666975023,2162
31.0,M,55.4,7.6417179487179485,39
31.0,M,55.5,7.218076923076922,13
31.0,M,55.6,5.445803278688524,61
31.0,M,55.7,8.978545454545454,11
31.0,M,55.8,6.6003823529411765,34
31.0,M,56.0,9.219215775502464,2637
31.0,M,56.2,6.547481481481482,27
31.0,M,56.3269,7.957772277227723,101
31.0,M,56.5,6.221052631578948,19
31.0,M,56.7,8.06226923076923,26
31.0,M,57.0,7.018092356687898,628
31.0,M,57.131569999999996,10.280545454545454,11
31.0,M,57.7,8.3678125,32
31.0,M,57.93624,8.768666666666666,27
31.0,M,58.0,7.26383829787234,470
31.0,M,58.7,8.722,11
31.0,M,59.0,7.207538461538462,195
31.0,M,59.54558,6.954615384615384,13
31.0,M,59.7,6.467636363636364,22
31.0,M,60.0,6.930559942911513,2102
31.0,M,60.2,7.017083333333333,12
31.0,M,60.6,5.693416666666667,24
31.0,M,60.7,6.3472857142857135,14
31.0,M,61.0,6.529723943661972,355
31.0,M,61.15492,7.047875,40
31.0,M,61.2,6.1267499999999995,16
31.0,M,61.3,10.13838888888889,18
31.0,M,62.0,6.712179571663921,607
31.0,M,62.76426,7.663,11
31.0,M,62.8,5.954613636363636,44
31.0,M,62.9,5.5361875,16
31.0,M,63.0,6.706635018495684,811
31.0,M,63.3,9.93921875,64
31.0,M,63.5,7.070363636363637,22
31.0,M,63.6,7.179500000000001,44
31.0,M,63.8,5.18595,20
31.0,M,64.0,6.696043981481481,432
31.0,M,64.2,5.107857142857143,14
31.0,M,64.3,6.315166666666666,12
31.0,M,64.3736,8.023680473372782,338
31.0,M,64.5,7.025481481481481,27
31.0,M,64.6,4.744526315789474,38
31.0,M,65.0,6.628534716679968,1253
31.0,M,65.5,6.449588235294117,51
31.0,M,66.0,6.5734810810810815,370
31.0,M,66.5,10.381,20
31.0,M,66.6,7.8666,15
31.0,M,66.8,6.296607142857143,56
31.0,M,67.0,6.96597340425532,376
31.0,M,67.5,7.322642857142857,28
31.0,M,67.59228,7.665333333333334,15
31.0,M,68.0,7.352858846918489,503
31.0,M,68.6,8.7136875,16
31.0,M,68.7,6.282,15
31.0,M,68.8,6.828523809523809,21
31.0,M,69.0,7.549384223918575,393
31.0,M,69.20162,8.122689655172413,29
31.0,M,69.3,8.292428571428571,14
31.0,M,69.6,5.1467,20
31.0,M,70.0,6.42903663289166,1283
31.0,M,70.7,8.895818181818182,22
31.0,M,70.8,6.996739130434783,23
31.0,M,70.81096,7.034268292682928,41
31.0,M,71.0,6.799571428571428,175
31.0,M,71.4,7.6515,36
31.0,M,71.454696,9.0475,16
31.0,M,71.5,4.822891213389122,239
31.0,M,71.61563,7.2297142857142855,14
31.0,M,71.7,6.622948051948052,77
31.0,M,71.8,6.418145833333333,48
31.0,M,72.0,6.983105320304017,921
31.0,M,72.4203,8.516705882352941,119
31.0,M,72.5,7.157769230769231,13
31.0,M,72.7,8.606615384615385,143
31.0,M,73.0,6.239773675762439,623
31.0,M,73.5,8.874818181818183,11
31.0,M,73.9,9.234886363636363,44
31.0,M,74.0,6.093963541666667,192
31.0,M,74.02964,7.491052631578948,19
31.0,M,74.5,8.562137931034483,29
31.0,M,74.7,5.024423076923076,26
31.0,M,74.83431,6.8668125,16
31.0,M,75.0,7.051212162162162,740
31.0,M,75.5,6.645263157894737,19
31.0,M,75.63898,8.063666666666666,18
31.0,M,76.0,6.788553444180523,421
31.0,M,76.1,6.1860625,32
31.0,M,76.7,6.308260869565218,23
31.0,M,76.8,7.591166666666666,12
31.0,M,77.0,6.927023364485981,214
31.0,M,77.24832,8.71952380952381,21
31.0,M,77.8,3.5047692307692304,13
31.0,M,78.0,7.538846335697399,423
31.0,M,79.0,6.818128205128205,39
31.0,M,79.9,5.877923076923077,13
31.0,M,80.0,6.8818244067796615,1475
31.0,M,80.3,4.63225,20
31.0,M,80.467,7.792496146872168,4412
31.0,M,80.6,6.74495,40
31.0,M,80.8,7.1539,20
31.0,M,81.0,6.844662962962963,270
31.0,M,81.4,6.737619047619048,21
31.0,M,82.0,5.952321917808219,292
31.0,M,82.07634,6.719666666666666,12
31.0,M,82.6,4.722653846153846,26
31.0,M,82.7,5.689727272727273,11
31.0,M,82.72007599999999,7.7748124999999995,16
31.0,M,82.88101,7.988846153846154,13
31.0,M,83.0,6.106735074626866,268
31.0,M,83.3,6.92294,50
31.0,M,83.5,5.551705882352941,34
31.0,M,83.68568,7.242146341463415,41
31.0,M,84.0,6.00568093385214,257
31.0,M,84.329416,7.278756756756757,74
31.0,M,84.5,5.890928571428572,14
31.0,M,84.7,4.6983125,16
31.0,M,85.0,6.099373913043478,460
31.0,M,85.29502,7.371804878048781,41
31.0,M,86.0,6.209288043478261,184
31.0,M,86.09969,6.742733333333334,15
31.0,M,86.260624,7.2670555555555545,18
31.0,M,86.5,5.0465,30
31.0,M,86.90436,7.373833333333334,12
31.0,M,87.0,8.80959814453125,2048
31.0,M,88.0,6.238465240641712,187
31.0,M,88.5,6.650266666666667,15
31.0,M,88.5137,7.464160714285714,56
31.0,M,89.0,9.235665684830632,1358
31.0,M,90.0,8.017632,625
31.0,M,90.12304,6.538523809523809,21
31.0,M,90.9,8.2800625,16
31.0,M,91.0,5.881142857142857,56
31.0,M,92.0,5.609409090909091,66
31.0,M,92.2,7.267666666666667,12
31.0,M,92.8,4.550619047619048,21
31.0,M,93.0,5.7368955223880596,67
31.0,M,94.0,6.355541666666666,48
31.0,M,95.0,5.362404255319149,47
31.0,M,96.0,5.03612,50
31.0,M,96.5604,7.7112592592592595,27
31.0,M,96.7,4.627454545454546,11
31.0,M,97.0,4.938357142857143,42
31.0,M,97.7,4.067090909090909,11
31.0,M,98.0,5.366439252336448,107
31.0,M,98.4,6.841944444444445,36
31.0,M,98.9,5.406785714285713,14
31.0,M,99.0,6.352724137931034,29
31.0,M,100.0,6.8530911128691985,7584
31.0,M,100.1,4.5604375,16
31.0,M,100.5,5.9515,24
31.0,M,101.0,5.553244186046512,516
31.0,M,101.2,5.287181818181818,11
31.0,M,101.6,5.95468,25
31.0,M,102.0,6.202523605150215,233
31.0,M,103.0,5.95788679245283,212
31.0,M,103.4,5.478409090909091,22
31.0,M,103.5,5.7407407407407405,27
31.0,M,104.0,5.822415094339623,106
31.0,M,105.0,5.5278009478672985,422
31.0,M,105.5,4.9439166666666665,12
31.0,M,106.0,5.432198924731183,186
31.0,M,106.21644,7.8150344827586204,29
31.0,M,106.5,5.544730769230769,26
31.0,M,107.0,6.797719298245615,57
31.0,M,107.5,7.683181818181819,11
31.0,M,107.9,7.515481481481482,27
31.0,M,108.0,6.23196449704142,169
31.0,M,108.4,5.365272727272727,11
31.0,M,108.5,6.448357142857143,14
31.0,M,109.0,5.3856399999999995,50
31.0,M,109.43512,6.331933333333334,15
31.0,M,110.0,5.792316987740806,571
31.0,M,111.0,5.526101083032491,277
31.0,M,112.0,5.931421875000001,192
31.0,M,112.1,6.096839999999999,25
31.0,M,112.6538,6.800263157894736,19
31.0,M,113.0,5.754934782608695,46
31.0,M,113.45847,6.529357142857143,14
31.0,M,114.0,5.262342857142857,35
31.0,M,115.0,5.5612072538860104,193
31.0,M,116.0,5.384372881355932,59
31.0,M,117.0,5.461595238095238,42
31.0,M,118.0,6.4556,70
31.0,M,119.0,4.8525023696682466,211
31.0,M,119.3,6.380769230769231,13
31.0,M,120.0,5.701414634146341,246
31.0,M,120.7005,6.065666666666667,15
31.0,M,121.0,5.282666666666667,18
31.0,M,122.0,5.330230769230769,39
31.0,M,123.0,5.440033333333333,30
31.0,M,124.0,4.494685714285714,35
31.0,M,125.0,5.5078481012658225,237
31.0,M,126.0,7.0369090909090914,11
31.0,M,127.0,5.457952380952381,21
31.0,M,128.0,6.165636363636364,33
31.0,M,129.0,5.566658536585366,41
31.0,M,130.0,5.3766687898089165,157
31.0,M,132.0,6.1265624999999995,16
31.0,M,133.0,5.188555555555556,18
31.0,M,135.0,5.917964285714286,28
31.0,M,136.7939,7.554818181818183,11
31.0,M,140.0,5.347542056074767,107
31.0,M,144.0,4.41782,50
31.0,M,145.0,4.795507692307692,65
31.0,M,148.0,3.757,34
31.0,M,149.0,3.736483870967742,31
31.0,M,150.0,5.7534561403508775,57
31.0,M,153.0,6.292882352941176,17
31.0,M,155.0,4.909037037037037,27
31.0,M,156.0,6.070346153846154,26
31.0,M,160.0,4.522377049180328,122
31.0,M,160.934,6.298699655342196,2031
31.0,M,161.0,5.9075,24
31.0,M,161.8,3.579388888888889,36
31.0,M,162.0,4.384125,24
31.0,M,163.0,4.454458333333333,24
31.0,M,163.6,6.663500000000001,20
31.0,M,164.0,5.042521739130435,23
31.0,M,164.15268,6.384736842105263,19
31.0,M,165.0,4.050643835616438,73
31.0,M,165.7,3.525886075949367,79
31.0,M,165.76202,5.894235294117647,17
31.0,M,166.0,4.3102238805970154,67
31.0,M,167.0,3.977611111111111,72
31.0,M,167.7,4.662818181818182,22
31.0,M,168.0,4.604775193798449,129
31.0,M,169.0,4.793054054054053,37
31.0,M,170.0,4.46725974025974,154
31.0,M,170.59004,5.3925,20
31.0,M,171.0,4.734727272727273,88
31.0,M,172.0,4.6746888888888884,45
31.0,M,173.0,6.611875,16
31.0,M,175.0,5.9789259259259255,27
31.0,M,177.0,5.712722222222222,36
31.0,M,180.0,4.64025,12
31.0,M,185.0,6.401538461538461,13
31.0,M,193.1208,5.0138,15
31.0,M,195.4,9.602166666666667,12
31.0,M,200.0,6.376243243243243,37
31.0,M,202.2,5.917642857142857,14
31.0,M,212.0,5.302470588235294,17
31.0,M,217.2609,6.203392857142857,28
31.0,M,220.0,6.478047619047619,21
31.0,M,221.0,6.6513333333333335,21
31.0,M,225.0,6.073363636363637,11
31.0,M,230.0,6.804325581395349,43
31.0,M,233.3543,6.280615384615384,13
31.0,M,237.0,6.802790697674419,43
31.0,M,240.0,5.74568,25
31.0,M,243.0,5.750666666666667,27
31.0,M,244.0,5.2492222222222225,18
31.0,M,245.0,5.172000000000001,18
31.0,M,245.3,7.121791666666667,24
31.0,M,245.7,6.170333333333334,18
31.0,M,246.0,7.355714285714286,14
31.0,M,249.0,5.6375909090909095,22
31.0,M,250.0,6.199979591836734,196
31.0,M,250.7,6.418851063829787,47
31.0,M,255.0,5.740384615384615,13
31.0,M,257.0,5.757833333333333,18
31.0,M,273.0,7.279583333333334,12
31.0,M,293.0,7.765421052631579,19
31.0,M,330.0,2.7689183673469384,49
31.0,M,383.02292,4.21316,25
32.0,F,45.0,7.014502100840335,476
32.0,F,45.06152,6.764864864864865,37
32.0,F,45.6,6.863833333333333,30
32.0,F,46.0,6.790847290640394,203
32.0,F,46.6,6.0408125,16
32.0,F,47.0,6.287999999999999,142
32.0,F,47.3,3.9045625,16
32.0,F,47.4,4.087416666666667,12
32.0,F,47.5,7.049571428571428,14
32.0,F,48.0,6.8505161290322585,279
32.0,F,48.2802,7.208316831683168,101
32.0,F,48.5,6.532384615384616,13
32.0,F,49.0,5.970647540983607,122
32.0,F,49.8,4.493433333333333,30
32.0,F,49.88954,7.137055555555555,18
32.0,F,50.0,7.324294520547945,8614
32.0,F,50.3,3.9257,30
32.0,F,50.69421,7.876133333333333,15
32.0,F,51.0,6.623142857142858,189
32.0,F,51.49888,7.378269841269842,63
32.0,F,51.5,5.7055,12
32.0,F,51.6,5.332916666666667,12
32.0,F,51.7,3.891285714285714,42
32.0,F,52.0,6.6258678756476685,386
32.0,F,52.2,5.111260869565217,23
32.0,F,52.5,7.773444444444444,36
32.0,F,52.6,6.834782608695652,23
32.0,F,53.0,6.572759433962264,212
32.0,F,53.10822,8.097810344827586,58
32.0,F,54.0,6.789288343558282,163
32.0,F,54.4,5.310842105263158,19
32.0,F,54.71756,4.7372278481012655,79
32.0,F,55.0,6.370313178294573,645
32.0,F,55.6,5.035,13
32.0,F,56.0,8.569095454545455,880
32.0,F,56.3269,7.314545454545454,44
32.0,F,56.5,6.2268181818181825,11
32.0,F,57.0,5.935605839416058,137
32.0,F,58.0,7.017423423423423,111
32.0,F,59.0,6.364170731707317,41
32.0,F,60.0,6.596416393442623,610
32.0,F,61.0,5.908887323943662,71
32.0,F,61.15492,6.332764705882353,17
32.0,F,62.0,6.025020202020202,99
32.0,F,62.8,5.3697,20
32.0,F,63.0,6.255796747967479,123
32.0,F,63.3,9.65575,16
32.0,F,63.6,6.454266666666666,15
32.0,F,64.0,6.381792079207921,101
32.0,F,64.3736,7.5054263565891475,129
32.0,F,64.6,4.241083333333333,24
32.0,F,65.0,6.226969811320754,265
32.0,F,66.0,5.8961304347826085,92
32.0,F,67.0,6.644947368421053,76
32.0,F,68.0,6.514576470588236,85
32.0,F,69.0,7.036561643835616,73
32.0,F,70.0,5.907872204472843,313
